customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,has_phone,phone_service,phone_service_type,has_internet,internet_service,internet_service_type,has_phone_and_internet,service_type,contract_type,contract_type,payment_type,monthly_charges,Avg_monthly_charge,total_charges,Tenure_Mo,Tenure_Days,start_date,churn,has_churned,,
4767-HZZHQ,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),82.05,82.9,2570.2,31,953,20181231,No,FALSE,,
4803-LBYPN,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.8,20.5,635.9,31,930,20190123,No,FALSE,,
4998-IKFSE,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,100.45,99.9,3096.9,31,938,20190115,No,FALSE,,
5060-TQUQN,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),83.55,82.9,2570.2,31,936,20190117,No,FALSE,,
5136-RGMZO,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,71.05,69.9,2168.15,31,928,20190124,No,FALSE,,
5216-WASFJ,Female,TRUE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,84.85,84.9,2633.4,31,944,20190108,No,FALSE,,
5692-ICXLW,Male,FALSE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,90.7,91.8,2845.15,31,954,20181229,No,FALSE,,
6088-BXMRG,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,98.85,99.7,3089.6,31,951,20190102,No,FALSE,,
8734-FNWVH,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),59.7,58.9,1825.5,31,930,20190122,No,FALSE,,
9142-XMYJH,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),19.35,19.4,601.6,31,946,20190107,No,FALSE,,
9522-BNTHX,Female,TRUE,1,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,56.25,57,1765.95,31,955,20181229,No,FALSE,,
9944-AEXBM,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),85.65,85.9,2664.3,31,946,20190106,No,FALSE,,
0410-IPFTY,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),83.85,83.6,2674.15,32,970,20181213,No,FALSE,,
0674-DGMAQ,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,93.5,92.8,2970.8,32,966,20181217,No,FALSE,,
1641-RQDAY,Female,TRUE,1,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,100.4,100.6,3217.65,32,975,20181209,No,FALSE,,
1744-JHKYS,Female,TRUE,0,Yes,No,1,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Electronic check,24.7,24.4,780.2,32,961,20181223,No,FALSE,,
2045-BMBTJ,Female,TRUE,1,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Bank transfer (automatic),59.45,58.9,1884.65,32,964,20181219,No,FALSE,,
2105-PHWON,Female,TRUE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),95,94,3008.15,32,963,20181220,No,FALSE,,
3312-UUMZW,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),98.85,98.3,3145.9,32,968,20181215,No,FALSE,,
4821-SJHJV,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.6,90.7,2901.8,32,985,20181128,No,FALSE,,
5186-PEIZU,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),19.25,19.3,617.65,32,976,20181208,No,FALSE,,
5222-IMUKT,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,91.05,89.7,2871.5,32,959,20181224,No,FALSE,,
5325-UWTWJ,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),90.55,91.6,2929.75,32,984,20181129,No,FALSE,,
5337-IIWKZ,Male,FALSE,0,Yes,Yes,3,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,44.85,45.1,1442.6,32,978,20181205,No,FALSE,,
5393-HJZSM,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),76.3,75.1,2404.15,32,958,20181225,No,FALSE,,
5423-BHIXO,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,54.2,54.4,1739.6,32,976,20181207,No,FALSE,,
5651-YLPRD,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,86.1,85.1,2723.75,32,962,20181221,No,FALSE,,
5898-IGSLP,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.3,88.2,2823,32,962,20181222,No,FALSE,,
5899-OUVKV,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,94.5,93.1,2979.2,32,959,20181225,No,FALSE,,
6259-WJQLC,Male,FALSE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),81.1,81.9,2619.25,32,982,20181201,No,FALSE,,
6447-GORXK,Male,FALSE,0,No,Yes,2,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Credit card (automatic),25,24.7,789.2,32,960,20181223,No,FALSE,,
6578-KRMAW,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),93.4,93.1,2979.3,32,970,20181213,No,FALSE,,
7241-AJHFS,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),87.65,86.5,2766.4,32,960,20181223,No,FALSE,,
7869-ZYDST,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),59.05,58.8,1882.8,32,970,20181214,No,FALSE,,
8189-XRIKE,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,90.95,90.6,2897.95,32,969,20181214,No,FALSE,,
8681-ICONS,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.65,20.5,654.85,32,965,20181219,No,FALSE,,
8695-ARGXZ,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,75.55,75.8,2425.4,32,976,20181207,No,FALSE,,
8849-AYPTR,Male,FALSE,0,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,91.25,92.6,2964.05,32,988,20181125,No,FALSE,,
9029-FEGVJ,Female,TRUE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,79.3,80.3,2570,32,986,20181128,No,FALSE,,
9904-EHEVJ,Female,TRUE,1,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,91.35,90.5,2896.55,32,964,20181219,No,FALSE,,
0257-KXZGU,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),62.45,62,2045.55,33,996,20181117,No,FALSE,,
0289-IVARM,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,60.55,60.1,1982.6,33,996,20181118,No,FALSE,,
0708-SJDIS,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,65,65.4,2157.5,33,1010,20181104,No,FALSE,,
1518-OMDIK,Male,FALSE,0,Yes,No,1,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),44.55,44.3,1462.6,33,999,20181115,No,FALSE,,
1932-UEDCX,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),100.6,99.1,3270.25,33,989,20181125,No,FALSE,,
2202-OUTMO,Female,TRUE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),60.85,60.7,2003.6,33,1002,20181112,No,FALSE,,
2495-KZNFB,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,90.65,90.6,2989.6,33,1003,20181110,No,FALSE,,
2519-ERQOJ,Male,FALSE,1,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,54.6,54.7,1803.7,33,1005,20181109,No,FALSE,,
2809-ZMYOQ,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,101.35,101.1,3334.9,33,1001,20181113,No,FALSE,,
4422-QVIJA,Female,TRUE,0,No,Yes,2,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,50.15,50.2,1655.35,33,1004,20181110,No,FALSE,,
5478-JJVZK,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,60.9,61.6,2033.85,33,1016,20181029,No,FALSE,,
5650-YLIBA,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,81.15,80,2640.55,33,990,20181124,No,FALSE,,
5846-QFDFI,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),88.6,87.5,2888.7,33,992,20181122,No,FALSE,,
6035-BXTTY,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),54.65,55.5,1830.1,33,1019,20181026,No,FALSE,,
6147-CBCRA,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.05,20.3,669.45,33,1016,20181029,No,FALSE,,
6538-POCHL,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),79,78.1,2576.8,33,992,20181121,No,FALSE,,
6878-GGDWG,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),19.4,19.4,641.15,33,1005,20181108,No,FALSE,,
7422-WNBTY,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,93.35,93.7,3092,33,1007,20181106,No,FALSE,,
7594-LZNWR,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),69.15,68.9,2275.1,33,1001,20181113,No,FALSE,,
7595-EHCDL,Male,FALSE,0,Yes,Yes,3,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Credit card (automatic),50.6,50.1,1653.45,33,994,20181120,No,FALSE,,
8059-UDZFY,Female,TRUE,1,No,Yes,2,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),105.35,105,3465.05,33,1000,20181113,No,FALSE,,
8709-KRDVL,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,100,100.6,3320.6,33,1010,20181103,No,FALSE,,
9508-ILZDG,Female,TRUE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,96.35,96.7,3190.25,33,1007,20181106,No,FALSE,,
9853-JFZDU,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,56.85,56.4,1861.1,33,996,20181118,No,FALSE,,
9860-LISIZ,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.35,20.4,673.2,33,1006,20181107,No,FALSE,,
9971-ZWPBF,Male,FALSE,1,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,108.9,109.9,3625.2,33,1013,20181101,No,FALSE,,
0114-PEGZZ,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,107.55,107.2,3645.5,34,1031,20181014,No,FALSE,,
0177-PXBAT,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),109.9,108.7,3694.7,34,1023,20181022,No,FALSE,,
0666-UXTJO,Male,FALSE,1,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),85.2,84.5,2874.45,34,1026,20181018,No,FALSE,,
1488-SYSFC,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Electronic check,20.65,20.6,702.05,34,1034,20181010,No,FALSE,,
1730-ZMAME,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,79.5,78.4,2665,34,1020,20181025,No,FALSE,,
2085-JVGAD,Male,FALSE,0,Yes,No,1,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),20.35,20.5,697.65,34,1043,20181002,No,FALSE,,
2346-DJQTB,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,24.15,23.9,812.5,34,1023,20181021,No,FALSE,,
2616-UUTFK,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),72.75,72,2447.45,34,1023,20181021,No,FALSE,,
2697-NQBPF,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,105.35,104.1,3540.65,34,1022,20181022,No,FALSE,,
3161-GETRM,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),90.05,91.1,3097,34,1046,20180928,No,FALSE,,
3174-RKMOW,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,109.95,111.2,3782.4,34,1046,20180928,No,FALSE,,
3374-PZLXD,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.7,19.9,675.6,34,1043,20181001,No,FALSE,,
4067-HLYQI,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),70.4,70.8,2406.1,34,1040,20181005,No,FALSE,,
4238-JSSWH,Female,TRUE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),102.05,101.5,3452.55,34,1029,20181015,No,FALSE,,
4636-JGAAI,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,88.85,88.2,3000.25,34,1027,20181017,No,FALSE,,
5153-RTHKF,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,85.35,85.2,2896.6,34,1032,20181012,No,FALSE,,
5951-AOFIH,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),66.4,66,2245.4,34,1029,20181016,No,FALSE,,
6116-RFVHN,Female,TRUE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,100.45,100.4,3414.65,34,1034,20181011,No,FALSE,,
6345-HOVES,Male,FALSE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Bank transfer (automatic),25.05,25.1,852.7,34,1035,20181009,No,FALSE,,
6509-TSGWN,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,26.45,26.8,911.6,34,1048,20180926,No,FALSE,,
6851-WEFYX,Male,FALSE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,100.8,101.1,3437.5,34,1037,20181007,No,FALSE,,
7107-UBYKY,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Electronic check,25.75,26,882.55,34,1042,20181002,No,FALSE,,
7682-AZNDK,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.85,90.9,3091.75,34,1047,20180928,No,FALSE,,
8910-LEDAG,Male,FALSE,1,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),71.55,71.4,2427.35,34,1032,20181013,No,FALSE,,
8980-WQFWL,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,62.1,61.7,2096.1,34,1027,20181018,No,FALSE,,
9112-WSNPU,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70.55,71.1,2419,34,1043,20181002,No,FALSE,,
9450-TRJUU,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,83.15,83.8,2848.45,34,1042,20181003,No,FALSE,,
9921-EZKBY,Male,FALSE,0,No,Yes,2,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),95.3,96.3,3275.15,34,1045,20180929,No,FALSE,,
0899-LIIBW,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,100.85,100.8,3527.3,35,1064,20180911,No,FALSE,,
2133-TSRRM,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),105.35,105.4,3688.6,35,1065,20180910,No,FALSE,,
2171-UDMFD,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),19.45,19.3,674.55,35,1055,20180920,No,FALSE,,
2378-HTWFW,Male,FALSE,1,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),91,90.9,3180.5,35,1063,20180911,No,FALSE,,
2824-MYYBN,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,95.25,94.7,3314.15,35,1058,20180916,No,FALSE,,
2874-YXVVA,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,105.1,103.9,3634.8,35,1052,20180923,No,FALSE,,
2946-KIQSP,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,33.45,33.6,1175.85,35,1069,20180905,No,FALSE,,
3192-LNKRK,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,84.05,83.1,2909.95,35,1053,20180921,No,FALSE,,
4163-KIUHY,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Electronic check,25.6,25.8,901.25,35,1071,20180904,No,FALSE,,
4947-DSMXK,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),97.7,97.4,3410,35,1062,20180913,No,FALSE,,
4950-BDEUX,Male,FALSE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,49.2,48.6,1701.65,35,1052,20180922,No,FALSE,,
5442-BXVND,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),24.25,24,838.5,35,1052,20180923,No,FALSE,,
5816-QVHRX,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),100.3,101.2,3541.4,35,1074,20180901,No,FALSE,,
5886-VLQVU,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),89.85,90.3,3161.2,35,1070,20180904,No,FALSE,,
5917-HBSDW,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Electronic check,19.35,19.5,683.75,35,1075,20180831,No,FALSE,,
6016-LVTJQ,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.65,20.5,716.4,35,1055,20180919,No,FALSE,,
6131-FOYAS,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,59.6,59.9,2094.9,35,1069,20180905,No,FALSE,,
6745-JEFZB,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),91.5,92.5,3236.35,35,1076,20180830,No,FALSE,,
8123-QBNAZ,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),104.5,105.3,3684.95,35,1073,20180902,No,FALSE,,
8148-BPLZQ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,49.8,49.5,1734.2,35,1059,20180915,No,FALSE,,
8221-EQDGL,Male,FALSE,0,Yes,No,1,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,61,60.9,2130.45,35,1062,20180912,No,FALSE,,
8547-NSBBO,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,96.75,97.2,3403.4,35,1070,20180905,No,FALSE,,
9137-UIYPG,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,106.9,107.3,3756.45,35,1069,20180906,No,FALSE,,
9373-WSLOY,Male,FALSE,1,Yes,No,1,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,50,50,1750.85,35,1065,20180909,No,FALSE,,
9470-XCCEM,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),89.65,90.3,3161.6,35,1073,20180902,No,FALSE,,
9500-LTVBP,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),80.05,81,2835.9,35,1078,20180828,No,FALSE,,
0376-OIWME,Male,FALSE,0,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,93.6,93.5,3366.05,36,1094,20180812,No,FALSE,,
